"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2021-06-30","'3133AMDS2'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"1633703.1",,,,,,""
"2021-06-30","'3133GBBS2'","MBS","UMBS MORTPASS 2% 11/35","15yr",,,,,"1633307.54",,,,,,""
"2021-06-30","'3131Y82D6'","MBS","UMBS MORTPASS 3.5% 01/49","30yr",,,,,"1633292.2",,,,,,""
"2021-06-30","'3140H7RM1'","MBS","UMBS MORTPASS 3.5% 05/33","15yr",,,,,"1633151.9",,,,,,""
"2021-06-30","'3138A9NK6'","MBS","UMBS MORTPASS 4% 03/41","30yr",,,,,"1632893.98",,,,,,""
"2021-06-30","'3138WPWR1'","MBS","UMBS MORTPASS 3% 05/28","15yr",,,,,"1631904",,,,,,""
"2021-06-30","'3138E2GA7'","MBS","UMBS MORTPASS 3% 01/27","15yr",,,,,"1631803.86",,,,,,""
"2021-06-30","'3140K24F8'","MBS","UMBS MORTPASS 3% 11/34","15yr",,,,,"1630368.05",,,,,,""
"2021-06-30","'36295CFK2'","MBS","GNMA I MORTPASS 3% 10/42","30yr",,,,,"1630311.35",,,,,,""
"2021-06-30","'31329LDH2'","MBS","UMBS MORTPASS 2.5% 12/27","15yr",,,,,"1629756.7",,,,,,""
"2021-06-30","'3140X5SX2'","MBS","UMBS MORTPASS 3.5% 02/50","30yr",,,,,"1629714.99",,,,,,""
"2021-06-30","'31416CAB2'","MBS","UMBS MORTPASS 6.5% 04/39","30yr",,,,,"1629638.57",,,,,,""
"2021-06-30","'31307RS71'","MBS","FHLMCGLD 2.5% 08/31","15yr",,,,,"1629170.21",,,,,,""
"2021-06-30","'3133A4AY2'","MBS","UMBS MORTPASS 2.5% 03/50","30yr",,,,,"1629149.16",,,,,,""
"2021-06-30","'3140K0ZL5'","MBS","UMBS MORTPASS 3% 09/49","30yr",,,,,"1629083.48",,,,,,""
"2021-06-30","'31418C2T0'","MBS","UMBS MORTPASS 3% 09/28","Other",,,,,"1629083.24",,,,,,""
"2021-06-30","'3133A9MV4'","MBS","UMBS MORTPASS 2.5% 09/50","30yr",,,,,"1628859.82",,,,,,""
"2021-06-30","'3132A9MM6'","MBS","UMBS MORTPASS 2.5% 05/27","15yr",,,,,"1628783.92",,,,,,""
"2021-06-30","'3133ADKR6'","MBS","UMBS MORTPASS 1.5% 12/50","30yr",,,,,"1628733.41",,,,,,""
"2021-06-30","'3131X8C53'","MBS","UMBS MORTPASS 2.5% 10/27","15yr",,,,,"1627640.48",,,,,,""
"2021-06-30","'3140K8P21'","MBS","UMBS MORTPASS 2.5% 02/50","30yr",,,,,"1627616.53",,,,,,""
"2021-06-30","'3140QA5X4'","MBS","UMBS MORTPASS 3% 06/28","Other",,,,,"1627457.19",,,,,,""
"2021-06-30","'3140HLK96'","MBS","UMBS MORTPASS 3.5% 06/48","30yr",,,,,"1626524.08",,,,,,""
"2021-06-30","'3138XGTU7'","MBS","UMBS MORTPASS 3% 02/29","15yr",,,,,"1626394.19",,,,,,""
"2021-06-30","'3140KNFD5'","MBS","UMBS MORTPASS 2.5% 09/50","30yr",,,,,"1625764.53",,,,,,""
"2021-06-30","'3140L24Q3'","MBS","UMBS MORTPASS 1.5% 03/36","15yr",,,,,"1624842.15",,,,,,""
"2021-06-30","'3132J9VC9'","MBS","FHLMCGLD 4% 05/43","30yr",,,,,"1624760.9",,,,,,""
"2021-06-30","'36297F6G2'","MBS","GNMA I MORTPASS 5% 01/40","30yr",,,,,"1624510.19",,,,,,""
"2021-06-30","'36296JMS1'","MBS","GNMA I MORTPASS 5% 05/39","30yr",,,,,"1624250.66",,,,,,""
"2021-06-30","'31294NVQ9'","MBS","FHLMCGLD 2.5% 01/28","15yr",,,,,"1624204.65",,,,,,""
"2021-06-30","'3133AF3T6'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"1624109.12",,,,,,""
"2021-06-30","'3131X6CB4'","MBS","UMBS MORTPASS 3.5% 12/25","15yr",,,,,"1623644.14",,,,,,""
"2021-06-30","'3138YXS71'","MBS","UMBS MORTPASS 3% 10/45","30yr",,,,,"1623391.52",,,,,,""
"2021-06-30","'3140KB6J8'","MBS","UMBS MORTPASS 2.5% 04/35","15yr",,,,,"1623377.04",,,,,,""
"2021-06-30","'3133AAKR2'","MBS","UMBS MORTPASS 2% 09/50","30yr",,,,,"1623282.78",,,,,,""
"2021-06-30","'31307LAR9'","MBS","FHLMCGLD 3% 12/29","15yr",,,,,"1623252.27",,,,,,""
"2021-06-30","'3132A9SL2'","MBS","UMBS MORTPASS 2% 10/31","15yr",,,,,"1623150.24",,,,,,""
"2021-06-30","'3138YTL77'","MBS","UMBS MORTPASS 3.5% 07/45","30yr",,,,,"1623107.58",,,,,,""
"2021-06-30","'3138X8XS5'","MBS","UMBS MORTPASS 3% 10/28","15yr",,,,,"1622158.76",,,,,,""
"2021-06-30","'3140LPR87'","MBS","UMBS MORTPASS 2% 06/51","30yr",,,,,"1622127.93",,,,,,""
"2021-06-30","'3132GJG29'","MBS","FHLMCGLD 4% 09/41","30yr",,,,,"1622034.22",,,,,,""
"2021-06-30","'3140KMM49'","MBS","UMBS MORTPASS 2.5% 10/50","30yr",,,,,"1621627.06",,,,,,""
"2021-06-30","'31417EFR7'","MBS","UMBS MORTPASS 2.5% 12/27","15yr",,,,,"1620785.26",,,,,,""
"2021-06-30","'3140K2XY5'","MBS","UMBS MORTPASS 3% 11/49","30yr",,,,,"1620670.74",,,,,,""
"2021-06-30","'36297GM31'","MBS","GNMA I 4.5% 12/39","30yr",,,,,"1620669.99",,,,,,""
"2021-06-30","'3133AKXL9'","MBS","UMBS MORTPASS 2.5% 05/46","30yr",,,,,"1620394.83",,,,,,""
"2021-06-30","'3138ERWN6'","MBS","UMBS MORTPASS 3% 01/32","15yr",,,,,"1620163.04",,,,,,""
"2021-06-30","'36202FB21'","MBS","GNMA II MORTPASS 4% 10/39","30yr",,,,,"1620021.32",,,,,,""
"2021-06-30","'3140JVRW4'","MBS","UMBS MORTPASS 4.5% 09/49","30yr",,,,,"1619672.89",,,,,,""
"2021-06-30","'3140JY2R6'","MBS","UMBS MORTPASS 3% 10/49","30yr",,,,,"1619409.39",,,,,,""
"2021-06-30","'36181D4J2'","MBS","GNMA I MORTPASS 3% 06/43","30yr",,,,,"1619257.91",,,,,,""
"2021-06-30","'36177PEV3'","MBS","GNMA I MORTPASS 3% 07/42","30yr",,,,,"1618793.49",,,,,,""
"2021-06-30","'31418BEP7'","MBS","UMBS MORTPASS 3.5% 06/24","Other",,,,,"1618098.54",,,,,,""
"2021-06-30","'3138MGNK7'","MBS","UMBS MORTPASS 2.5% 02/28","15yr",,,,,"1617573.54",,,,,,""
"2021-06-30","'3138WWBY4'","MBS","UMBS MORTPASS 3% 06/43","30yr",,,,,"1617485.88",,,,,,""
"2021-06-30","'36296WBC9'","MBS","GNMA I MORTPASS 4% 07/39","30yr",,,,,"1617027.69",,,,,,""
"2021-06-30","'3133ALLT3'","MBS","UMBS MORTPASS 2.5% 04/51","30yr",,,,,"1616726.12",,,,,,""
"2021-06-30","'3140LSWQ5'","MBS","UMBS MORTPASS 1.5% 06/36","15yr",,,,,"1616527",,,,,,""
"2021-06-30","'36294UT51'","MBS","GNMA I 3.5% 12/41","30yr",,,,,"1616523.25",,,,,,""
"2021-06-30","'3140HARR3'","MBS","UMBS MORTPASS 3.5% 04/33","15yr",,,,,"1616357.09",,,,,,""
"2021-06-30","'3140H5YY1'","MBS","UMBS MORTPASS 2.5% 01/33","15yr",,,,,"1615975.7",,,,,,""
"2021-06-30","'3133A2RL6'","MBS","UMBS MORTPASS 2.5% 01/50","30yr",,,,,"1615285.83",,,,,,""
"2021-06-30","'36177WGM6'","MBS","GNMA I MORTPASS 4% 05/42","30yr",,,,,"1615282.9",,,,,,""
"2021-06-30","'3140K0TD0'","MBS","UMBS MORTPASS 3% 09/49","30yr",,,,,"1614925.64",,,,,,""
"2021-06-30","'31307SLM3'","MBS","FHLMCGLD 2.5% 11/31","15yr",,,,,"1614733.68",,,,,,""
"2021-06-30","'3138ED5K3'","MBS","UMBS MORTPASS 3% 05/27","15yr",,,,,"1613598.76",,,,,,""
"2021-06-30","'36295YFR9'","MBS","GNMA I MORTPASS 5% 10/39","30yr",,,,,"1613409.72",,,,,,""
"2021-06-30","'3140JVEJ7'","MBS","UMBS MORTPASS 4.5% 08/49","30yr",,,,,"1613324.69",,,,,,""
"2021-06-30","'3138EKAS4'","MBS","UMBS MORTPASS 2% 12/27","15yr",,,,,"1612905.51",,,,,,""
"2021-06-30","'31334XHX0'","MBS","UMBS MORTPASS 4.5% 07/49","30yr",,,,,"1612431.91",,,,,,""
"2021-06-30","'3140L2LZ4'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"1610424.34",,,,,,""
"2021-06-30","'3133GC3Z3'","MBS","UMBS MORTPASS 1.5% 05/36","15yr",,,,,"1610251.3",,,,,,""
"2021-06-30","'3140JVDT6'","MBS","UMBS MORTPASS 3.5% 08/49","30yr",,,,,"1608072.5",,,,,,""
"2021-06-30","'3133A85D5'","MBS","UMBS MORTPASS 2.5% 09/50","30yr",,,,,"1607082.17",,,,,,""
"2021-06-30","'31307SJW4'","MBS","FHLMCGLD 3% 11/31","15yr",,,,,"1606754.89",,,,,,""
"2021-06-30","'31307LSV1'","MBS","FHLMCGLD 2.5% 01/30","15yr",,,,,"1606521.48",,,,,,""
"2021-06-30","'3140KRKV0'","MBS","UMBS MORTPASS 2% 11/35","15yr",,,,,"1605270.34",,,,,,""
"2021-06-30","'31417EYA3'","MBS","UMBS MORTPASS 2.5% 02/28","15yr",,,,,"1603527.79",,,,,,""
"2021-06-30","'3132M6RG7'","MBS","FHLMCGLD 4% 05/44","30yr",,,,,"1602873.92",,,,,,""
"2021-06-30","'3140KAX68'","MBS","UMBS MORTPASS 2.5% 05/51","30yr",,,,,"1602465.37",,,,,,""
"2021-06-30","'3133HMCQ0'","MBS","UMBS MORTPASS 3% 02/30","Other",,,,,"1601798.18",,,,,,""
"2021-06-30","'3138W1S73'","MBS","UMBS MORTPASS 3% 02/43","30yr",,,,,"1600740.9",,,,,,""
"2021-06-30","'3132QQJX1'","MBS","FHLMCGLD 3.5% 06/45","30yr",,,,,"1600452.31",,,,,,""
"2021-06-30","'3138X9G86'","MBS","UMBS MORTPASS 3% 09/28","15yr",,,,,"1600204.29",,,,,,""
"2021-06-30","'3140H2XD5'","MBS","UMBS MORTPASS 3.5% 02/48","30yr",,,,,"1599645.98",,,,,,""
"2021-06-30","'3131X9E83'","MBS","UMBS MORTPASS 2% 06/23","Other",,,,,"1598665.55",,,,,,""
"2021-06-30","'3133GBK29'","MBS","UMBS MORTPASS 1.5% 10/35","15yr",,,,,"1598337.17",,,,,,""
"2021-06-30","'3140KBRD8'","MBS","UMBS MORTPASS 2% 05/35","15yr",,,,,"1597658.99",,,,,,""
"2021-06-30","'3140H9SW4'","MBS","UMBS MORTPASS 3.5% 04/49","30yr",,,,,"1597313.86",,,,,,""
"2021-06-30","'3140Q9XX6'","MBS","UMBS MORTPASS 4.5% 10/48","30yr",,,,,"1597044.56",,,,,,""
"2021-06-30","'3138XXGD2'","MBS","UMBS MORTPASS 3% 02/27","15yr",,,,,"1596661.44",,,,,,""
"2021-06-30","'3133A2RR3'","MBS","UMBS MORTPASS 3% 02/50","30yr",,,,,"1596516.98",,,,,,""
"2021-06-30","'31418WDZ0'","MBS","UMBS MORTPASS 4% 10/25","15yr",,,,,"1596330.39",,,,,,""
"2021-06-30","'3140JSZQ5'","MBS","UMBS MORTPASS 3.5% 04/49","30yr",,,,,"1595053.11",,,,,,""
"2021-06-30","'3138Y6ZD9'","MBS","UMBS MORTPASS 3.5% 11/29","15yr",,,,,"1594995.56",,,,,,""
"2021-06-30","'3133GCDJ8'","MBS","UMBS MORTPASS 2% 03/36","15yr",,,,,"1593363.22",,,,,,""
"2021-06-30","'3140GS6U1'","MBS","UMBS MORTPASS 3.5% 01/48","30yr",,,,,"1593280.68",,,,,,""
"2021-06-30","'3140HJAL5'","MBS","UMBS MORTPASS 3.5% 04/33","15yr",,,,,"1592871.49",,,,,,""
"2021-06-30","'31329QYX3'","MBS","UMBS MORTPASS 4% 05/49","30yr",,,,,"1591992.39",,,,,,""
"2021-06-30","'3140JSSD2'","MBS","UMBS MORTPASS 3% 05/34","15yr",,,,,"1591527.64",,,,,,""
"2021-06-30","'31307QMJ3'","MBS","FHLMCGLD 2.5% 03/31","15yr",,,,,"1590731.93",,,,,,""
"2021-06-30","'3140HEQH8'","MBS","UMBS MORTPASS 4% 03/48","30yr",,,,,"1590659.03",,,,,,""
"2021-06-30","'3138LYUN5'","MBS","UMBS MORTPASS 3% 08/27","15yr",,,,,"1590255.06",,,,,,""
"2021-06-30","'3140HHF83'","MBS","UMBS MORTPASS 3.5% 12/33","15yr",,,,,"1589901.88",,,,,,""
"2021-06-30","'3140GYNE5'","MBS","UMBS MORTPASS 3% 10/32","15yr",,,,,"1589389.85",,,,,,""
"2021-06-30","'3140KCRA2'","MBS","UMBS MORTPASS 2.5% 04/35","15yr",,,,,"1589273.17",,,,,,""
"2021-06-30","'36297JT46'","MBS","GNMA I 4.5% 06/39","30yr",,,,,"1588958.88",,,,,,""
"2021-06-30","'3138MAA81'","MBS","UMBS MORTPASS 4% 09/42","30yr",,,,,"1588551.61",,,,,,""
"2021-06-30","'3132J6PY4'","MBS","FHLMCGLD 3% 02/43","30yr",,,,,"1588041.67",,,,,,""
"2021-06-30","'3131Y9F24'","MBS","UMBS MORTPASS 4.5% 01/49","30yr",,,,,"1588030.9",,,,,,""
"2021-06-30","'3140H4J54'","MBS","UMBS MORTPASS 3% 02/48","30yr",,,,,"1587892.45",,,,,,""
"2021-06-30","'3138YBXQ1'","MBS","UMBS MORTPASS 3% 07/45","30yr",,,,,"1587617.04",,,,,,""
"2021-06-30","'3140QCVU7'","MBS","UMBS MORTPASS 3% 02/50","30yr",,,,,"1587278.01",,,,,,""
"2021-06-30","'31418ATZ1'","MBS","UMBS MORTPASS 2% 06/28","15yr",,,,,"1586745.26",,,,,,""
"2021-06-30","'3140JNZH6'","MBS","UMBS MORTPASS 4% 02/49","30yr",,,,,"1586688.26",,,,,,""
"2021-06-30","'3140KRJT7'","MBS","UMBS MORTPASS 2% 11/35","15yr",,,,,"1585603.54",,,,,,""
"2021-06-30","'31307ULB2'","MBS","FHLMCGLD 3% 09/32","15yr",,,,,"1584706.41",,,,,,""
"2021-06-30","'3140X7FB0'","MBS","UMBS MORTPASS 1.5% 08/35","15yr",,,,,"1584653.34",,,,,,""
"2021-06-30","'3140KYZN7'","MBS","UMBS MORTPASS 1.5% 02/51","30yr",,,,,"1584183.87",,,,,,""
"2021-06-30","'3140X7HN2'","MBS","UMBS MORTPASS 1.5% 09/35","15yr",,,,,"1583656.19",,,,,,""
"2021-06-30","'3133G72H5'","MBS","UMBS MORTPASS 2.5% 02/35","15yr",,,,,"1583109.17",,,,,,""
"2021-06-30","'31416AGJ3'","MBS","UMBS MORTPASS 3.5% 07/39","30yr",,,,,"1582721.4",,,,,,""
"2021-06-30","'3133ALL22'","MBS","UMBS MORTPASS 2.5% 05/51","30yr",,,,,"1582515.63",,,,,,""
"2021-06-30","'3138XJ2M8'","MBS","UMBS MORTPASS 2.5% 08/30","15yr",,,,,"1581165.62",,,,,,""
"2021-06-30","'3131X8M45'","MBS","UMBS MORTPASS 2.5% 01/28","15yr",,,,,"1579126.49",,,,,,""
"2021-06-30","'3133A0TE4'","MBS","UMBS MORTPASS 4.5% 12/49","30yr",,,,,"1578801.81",,,,,,""
"2021-06-30","'3131X8EE2'","MBS","UMBS MORTPASS 2.5% 11/27","15yr",,,,,"1578787.62",,,,,,""
"2021-06-30","'3138WJLF3'","MBS","UMBS MORTPASS 2.5% 12/26","Other",,,,,"1578678.49",,,,,,""
"2021-06-30","'36179JAW7'","MBS","GNMA I MORTPASS 3% 01/43","30yr",,,,,"1578645.41",,,,,,""
"2021-06-30","'3133AK2C3'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"1578305.51",,,,,,""
"2021-06-30","'36181UW95'","MBS","GNMA I MORTPASS 4% 10/43","30yr",,,,,"1578270.07",,,,,,""
"2021-06-30","'3140L8QR4'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"1577452.29",,,,,,""
"2021-06-30","'3131Y9BU6'","MBS","UMBS MORTPASS 4.5% 01/49","30yr",,,,,"1577090.12",,,,,,""
"2021-06-30","'3133ALBM9'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"1575017.02",,,,,,""
"2021-06-30","'36176P3G9'","MBS","GNMA I 3.5% 04/42","30yr",,,,,"1574671.49",,,,,,""
"2021-06-30","'3140F1WH1'","MBS","UMBS MORTPASS 2.5% 06/31","15yr",,,,,"1574243.51",,,,,,""
"2021-06-30","'3128MEXH9'","MBS","FHLMCGLD 3% 08/26","15yr",,,,,"1574022.21",,,,,,""
"2021-06-30","'312931W20'","MBS","FHLMCGLD 5% 03/39","30yr",,,,,"1573484.71",,,,,,""
"2021-06-30","'3140HJQY0'","MBS","UMBS MORTPASS 3.5% 05/48","30yr",,,,,"1573357.93",,,,,,""
"2021-06-30","'3140K7CU5'","MBS","UMBS MORTPASS 2.5% 12/34","15yr",,,,,"1572482.61",,,,,,""
"2021-06-30","'3138WMCB5'","MBS","UMBS MORTPASS 3% 03/43","30yr",,,,,"1572062.57",,,,,,""
"2021-06-30","'31307VRC2'","MBS","FHLMCGLD 3.5% 02/33","15yr",,,,,"1571902.16",,,,,,""
"2021-06-30","'3133A63A7'","MBS","UMBS MORTPASS 3% 06/50","30yr",,,,,"1571671.63",,,,,,""
"2021-06-30","'3140HHSU0'","MBS","UMBS MORTPASS 4.5% 07/48","30yr",,,,,"1569490.46",,,,,,""
"2021-06-30","'3140L7EX6'","MBS","UMBS MORTPASS 2.5% 03/51","30yr",,,,,"1568055.8",,,,,,""
"2021-06-30","'3140H7D61'","MBS","UMBS MORTPASS 3.5% 04/33","15yr",,,,,"1567698.98",,,,,,""
"2021-06-30","'3133GBX58'","MBS","UMBS MORTPASS 1.5% 02/36","15yr",,,,,"1567657.99",,,,,,""
"2021-06-30","'3133G7S79'","MBS","UMBS MORTPASS 2.5% 01/35","15yr",,,,,"1567415.47",,,,,,""
"2021-06-30","'3133AL6L7'","MBS","UMBS MORTPASS 2% 06/51","30yr",,,,,"1567382.71",,,,,,""
"2021-06-30","'3138EJXF0'","MBS","UMBS MORTPASS 2% 09/27","15yr",,,,,"1567377.74",,,,,,""
"2021-06-30","'3138MBLQ7'","MBS","UMBS MORTPASS 2.5% 09/27","15yr",,,,,"1565531.68",,,,,,""
"2021-06-30","'3131YAXH8'","MBS","UMBS MORTPASS 3% 03/49","30yr",,,,,"1565334.39",,,,,,""
"2021-06-30","'3140JGVQ5'","MBS","UMBS MORTPASS 4.5% 01/49","30yr",,,,,"1565143.84",,,,,,""
"2021-06-30","'3140JMC91'","MBS","UMBS MORTPASS 3.5% 08/49","30yr",,,,,"1565023.28",,,,,,""
"2021-06-30","'3140JPVT9'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"1564909.03",,,,,,""
"2021-06-30","'3140FBK25'","MBS","UMBS MORTPASS 2.5% 08/31","15yr",,,,,"1564508.14",,,,,,""
"2021-06-30","'3132A8SY6'","MBS","UMBS MORTPASS 2% 01/32","15yr",,,,,"1564441.65",,,,,,""
"2021-06-30","'3140KUXR8'","MBS","UMBS MORTPASS 1.5% 11/50","30yr",,,,,"1564015.39",,,,,,""
"2021-06-30","'3133ALWD6'","MBS","UMBS MORTPASS 2% 06/51","30yr",,,,,"1563481.29",,,,,,""
"2021-06-30","'31329Q5T4'","MBS","UMBS MORTPASS 4.5% 06/49","30yr",,,,,"1562567.03",,,,,,""
"2021-06-30","'3132M4T39'","MBS","FHLMCGLD 3.5% 01/44","30yr",,,,,"1562548.6",,,,,,""
"2021-06-30","'3138W9AJ9'","MBS","UMBS MORTPASS 3% 07/28","15yr",,,,,"1561911.53",,,,,,""
"2021-06-30","'3140L2QJ5'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"1561673.53",,,,,,""
"2021-06-30","'3140X4MT0'","MBS","UMBS MORTPASS 4% 06/49","30yr",,,,,"1561570.2",,,,,,""
"2021-06-30","'36297GM49'","MBS","GNMA I MORTPASS 5% 12/39","30yr",,,,,"1561510.04",,,,,,""
"2021-06-30","'31416XT83'","MBS","UMBS MORTPASS 4% 03/41","30yr",,,,,"1561466.06",,,,,,""
"2021-06-30","'31329KV27'","MBS","UMBS MORTPASS 2.5% 10/36","Other",,,,,"1561364.56",,,,,,""
"2021-06-30","'3138WX4X2'","MBS","UMBS MORTPASS 3.5% 06/43","30yr",,,,,"1561103.99",,,,,,""
"2021-06-30","'3140L3LV1'","MBS","UMBS MORTPASS 1.5% 02/51","30yr",,,,,"1560704.42",,,,,,""
"2021-06-30","'3138W3E74'","MBS","UMBS MORTPASS 3% 02/43","30yr",,,,,"1560312.53",,,,,,""
"2021-06-30","'3140H5LG4'","MBS","UMBS MORTPASS 3.5% 12/47","30yr",,,,,"1559873.38",,,,,,""
"2021-06-30","'31418BZF6'","MBS","UMBS MORTPASS 2.5% 02/31","15yr",,,,,"1559739.83",,,,,,""
"2021-06-30","'3140Q8TG0'","MBS","UMBS MORTPASS 3.5% 03/33","15yr",,,,,"1559651.18",,,,,,""
"2021-06-30","'36179F6Z3'","MBS","GNMA I MORTPASS 3% 02/43","30yr",,,,,"1559382.03",,,,,,""
"2021-06-30","'36241L7B6'","MBS","GNMA II 4.5% 06/41","30yr",,,,,"1559117.75",,,,,,""
"2021-06-30","'3140KHDX6'","MBS","UMBS MORTPASS 2.5% 06/40","Other",,,,,"1559065.86",,,,,,""
"2021-06-30","'31307UDF2'","MBS","FHLMCGLD 3.5% 07/32","15yr",,,,,"1558827.62",,,,,,""
"2021-06-30","'3132A8YQ6'","MBS","UMBS MORTPASS 2.5% 10/31","15yr",,,,,"1557567.61",,,,,,""
"2021-06-30","'3133AFY21'","MBS","UMBS MORTPASS 2.5% 02/51","30yr",,,,,"1557122.09",,,,,,""
"2021-06-30","'31307TFJ5'","MBS","FHLMCGLD 2.5% 03/32","15yr",,,,,"1556482.84",,,,,,""
"2021-06-30","'3620AASB5'","MBS","GNMA I 4.5% 08/39","30yr",,,,,"1556170.49",,,,,,""
"2021-06-30","'36177T4L8'","MBS","GNMA I 3.5% 04/42","30yr",,,,,"1555991.23",,,,,,""
"2021-06-30","'3138X6TX3'","MBS","UMBS MORTPASS 3% 09/28","15yr",,,,,"1554785.05",,,,,,""
"2021-06-30","'3138W6T48'","MBS","UMBS MORTPASS 3% 03/28","15yr",,,,,"1553959.4",,,,,,""
"2021-06-30","'3128MC4T9'","MBS","FHLMCGLD 4.5% 12/23","15yr",,,,,"1553813.98",,,,,,"Y"
"2021-06-30","'3138WHCJ9'","MBS","UMBS MORTPASS 2.5% 06/31","15yr",,,,,"1553159.15",,,,,,""
"2021-06-30","'3140KDCN8'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"1551617.37",,,,,,""
"2021-06-30","'3140K53U9'","MBS","UMBS MORTPASS 4% 12/49","30yr",,,,,"1551391.04",,,,,,""
"2021-06-30","'3132J9P36'","MBS","FHLMCGLD 3% 05/43","30yr",,,,,"1551373.35",,,,,,""
"2021-06-30","'3140F86Q5'","MBS","UMBS MORTPASS 2.5% 07/31","15yr",,,,,"1551355.05",,,,,,""
"2021-06-30","'3138WJKT4'","MBS","UMBS MORTPASS 2% 11/31","15yr",,,,,"1550963.51",,,,,,""
"2021-06-30","'3138XSKT3'","MBS","UMBS MORTPASS 3% 10/29","15yr",,,,,"1550903.2",,,,,,""
"2021-06-30","'3140FVD29'","MBS","UMBS MORTPASS 4% 03/47","30yr",,,,,"1549472.78",,,,,,""
"2021-06-30","'3140GTEP1'","MBS","UMBS MORTPASS 4.5% 06/47","30yr",,,,,"1549194.84",,,,,,""
"2021-06-30","'31418AQA9'","MBS","UMBS MORTPASS 2.5% 02/33","Other",,,,,"1548466.48",,,,,,""
"2021-06-30","'3140K4K25'","MBS","UMBS MORTPASS 3.5% 02/50","30yr",,,,,"1548088.89",,,,,,""
"2021-06-30","'31418CV43'","MBS","UMBS MORTPASS 4.5% 04/48","30yr",,,,,"1547359.96",,,,,,""
"2021-06-30","'3132A7BG5'","MBS","UMBS MORTPASS 3% 11/26","15yr",,,,,"1547347.34",,,,,,""
"2021-06-30","'3140L2AJ2'","MBS","UMBS MORTPASS 1.5% 01/36","15yr",,,,,"1547285.46",,,,,,""
"2021-06-30","'3138X4HZ6'","MBS","UMBS MORTPASS 4% 09/43","30yr",,,,,"1546407.29",,,,,,""
"2021-06-30","'3140L2MA8'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"1546250.01",,,,,,""
"2021-06-30","'31346YZT3'","MBS","UMBS MORTPASS 2.5% 12/49","30yr",,,,,"1545122.13",,,,,,""
"2021-06-30","'3131YBSZ2'","MBS","UMBS MORTPASS 4.5% 04/49","30yr",,,,,"1545029.21",,,,,,""
"2021-06-30","'3140L3D57'","MBS","UMBS MORTPASS 1.5% 03/51","30yr",,,,,"1544874.58",,,,,,""
"2021-06-30","'3133G72Y8'","MBS","UMBS MORTPASS 3% 10/34","15yr",,,,,"1544542.33",,,,,,""
"2021-06-30","'31307PMU0'","MBS","FHLMCGLD 2.5% 10/30","15yr",,,,,"1543680.77",,,,,,""
"2021-06-30","'3140KC3W0'","MBS","UMBS MORTPASS 2% 04/35","15yr",,,,,"1543626",,,,,,""
"2021-06-30","'3140L3KG5'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"1542752.77",,,,,,""
"2021-06-30","'3140JHE58'","MBS","UMBS MORTPASS 3% 10/33","15yr",,,,,"1540455.74",,,,,,""
"2021-06-30","'3140JMEJ7'","MBS","UMBS MORTPASS 3% 10/49","30yr",,,,,"1540305.04",,,,,,""
"2021-06-30","'3131X9HQ0'","MBS","UMBS MORTPASS 2.5% 06/23","Other",,,,,"1540151.51",,,,,,""
"2021-06-30","'3131YCQS8'","MBS","UMBS MORTPASS 4% 05/49","30yr",,,,,"1539290.64",,,,,,""
"2021-06-30","'3132JACA1'","MBS","FHLMCGLD 3% 05/43","30yr",,,,,"1538701.14",,,,,,""
"2021-06-30","'3140HEKF8'","MBS","UMBS MORTPASS 3.5% 02/48","30yr",,,,,"1538425.48",,,,,,""
"2021-06-30","'31339S5R2'","MBS","UMBS MORTPASS 3.5% 10/49","30yr",,,,,"1537390.83",,,,,,""
"2021-06-30","'3140JKJJ6'","MBS","UMBS MORTPASS 4.5% 10/48","30yr",,,,,"1536725.43",,,,,,""
"2021-06-30","'3128MMV75'","MBS","FHLMCGLD 3.5% 02/32","15yr",,,,,"1536214.38",,,,,,""
"2021-06-30","'3138YTM68'","MBS","UMBS MORTPASS 3% 07/30","15yr",,,,,"1535732.2",,,,,,""
"2021-06-30","'31307GQT9'","MBS","FHLMCGLD 3% 03/29","15yr",,,,,"1535312.53",,,,,,""
"2021-06-30","'3133AKJ68'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"1535284.38",,,,,,""
"2021-06-30","'3138WAE86'","MBS","UMBS MORTPASS 2% 11/28","15yr",,,,,"1534981.52",,,,,,""
"2021-06-30","'3140LSWS1'","MBS","UMBS MORTPASS 1.5% 06/36","15yr",,,,,"1534459",,,,,,""
