GNR 2020-183,9A,0.001
GNR 2020-183,9B,0
GNR 2020-183,9C,0.061
GNR 2020-183,10,0.066
GNR 2020-183,11,0.105
GNR 2020-183,12,0.05686190775
GNR 2020-183,13,0.001
GNR 2020-183,14,0.058
GNR 2020-183,T,0.049
GNR 2020-181,2A,0.02878706353
GNR 2020-181,2B,0.0561137267
GNR 2020-181,2C,0.04337928435
GNR 2020-181,3,0.06437072762
GNR 2020-181,6A,0.08312089257
GNR 2020-181,6B,0.02770012988
GNR 2020-181,7,0.04217309221
GNR 2020-181,8,0.058
GNR 2020-181,9,0.135
GNR 2020-181,10,0.06336571385
GNR 2020-181,11,0.03596183872
GNR 2020-181,12,0.1085848107
GNR 2020-181,14,0.2918931848
GNR 2020-181,15A,0.003229747276
GNR 2020-181,15B,0.4705062457
GNR 2020-181,16,0.0454248042
GNR 2020-181,17,0.2975521884
GNR 2020-181,T,0.049
GNR 2020-180,1,0.0949844286
GNR 2020-180,T,0.084
GNR 2020-176,1,0.09329092887
GNR 2020-176,2,0.06438038825
GNR 2020-176,3,0.04413492117
GNR 2020-176,4,0.05099322935
GNR 2020-176,5,0.000105269978
GNR 2020-176,6,0.000465781855
GNR 2020-176,7,0.001288619464
GNR 2020-176,8,0.001074926627
GNR 2020-176,9,0.1050971021
GNR 2020-176,10,0.001207172681
GNR 2020-176,11,0.0568007851
GNR 2020-176,T,0.058
GNR 2020-175,1A,0.08173833379
GNR 2020-175,1B,0.0426366711
GNR 2020-175,1C,0.03209140892
GNR 2020-175,2A,0.02741056082
GNR 2020-175,2B,0.03511783611
GNR 2020-175,2C,0.017200333
GNR 2020-175,3,0.01447946319
GNR 2020-175,4,0.04190583716
GNR 2020-175,5A,0.01516540447
GNR 2020-175,5B,0.05974048055
GNR 2020-175,5C,0.05165403575
GNR 2020-175,6A,0.02104149295
GNR 2020-175,6B,0.01336780119
GNR 2020-175,6C,0.06396162302
GNR 2020-175,7A,0.08496302466
GNR 2020-175,7B,0.1696259125
GNR 2020-175,7C,0.07299302904
GNR 2020-175,7D,0.1962991553
GNR 2020-175,7E,0.07953013386
GNR 2020-175,8,0.1839115664
GNR 2020-175,T,0.00199251089
GNR 2020-173,1,0.02829143544
GNR 2020-173,2,0.1005167799
GNR 2020-173,3,0.1058999256
GNR 2020-173,4,0.06776458881
GNR 2020-173,5,0.1273409531
GNR 2020-173,6A,0.03873458462
GNR 2020-173,6B,0.03201043528
GNR 2020-173,7A,0.2718766885
GNR 2020-173,7B,0.780288606
GNR 2020-173,8,0.02465660962
GNR 2020-173,9,0.06169592809
GNR 2020-173,10,0.0009556223892
GNR 2020-173,11,0.00132876466
GNR 2020-173,T,0.058
GNR 2020-167,1,0.06224590984
GNR 2020-167,2A,0.1040605071
GNR 2020-167,2B,0.1769895799
GNR 2020-167,3,0.04719807844
GNR 2020-167,4,0.09715484182
GNR 2020-167,5,0.03517261106
GNR 2020-167,6,0.09158763759
GNR 2020-167,7A,0.03082134967
GNR 2020-167,7B,0.08373624449
GNR 2020-167,8,0.1089856883
GNR 2020-167,9,0.085
GNR 2020-167,10A,0.0271099094
GNR 2020-167,10B,0.002191491188
GNR 2020-167,10C,0.1105434517
GNR 2020-167,11,0.04693025981
GNR 2020-167,12,0.1429541896
GNR 2020-167,13,0.1689876515
GNR 2020-167,14A,0.03185098525
GNR 2020-167,14B,0.03491884164
GNR 2020-167,16,0.9261812958
GNR 2020-167,17A,0.2789718589
GNR 2020-167,17B,0.0246429884
GNR 2020-167,17C,0.1390465254
GNR 2020-167,T,0.055
GNR 2020-166,1,0.001179414493
GNR 2020-166,2A,0
GNR 2020-166,2B,0.0005246567017
GNR 2020-166,2C,0.006052761996
GNR 2020-166,3,0.3802746728
GNR 2020-166,4,0.06221891016
GNR 2020-166,5,0.09725646601
GNR 2020-166,6A,0.1413150377
GNR 2020-166,6B,0.002500609315
GNR 2020-166,7A,0.003879172495
GNR 2020-166,7B,0.06071250816
GNR 2020-166,7C,0.0004770636357
GNR 2020-166,7D,0.05130873198
GNR 2020-166,7E,0.01500735198
GNR 2020-166,7F,0.001462204063
GNR 2020-166,T,0.003
GNR 2020-165,1,0.01560401697
GNR 2020-165,2,0
GNR 2020-165,3,0.09639593324
GNR 2020-165,4,0.058
GNR 2020-165,5,0.1361264258
GNR 2020-165,6,0.07865777621
GNR 2020-165,7,0.06849675437
GNR 2020-165,8,0.09492884268
GNR 2020-165,9,0.083
GNR 2020-165,10A,0.001901109202
GNR 2020-165,10B,0.009173582701
GNR 2020-165,10C,0.5650986531
GNR 2020-165,10D,0
GNR 2020-165,12,0.1634060487
GNR 2020-165,13,0.058
GNR 2020-165,14A,0.004
GNR 2020-165,14B,0
GNR 2020-165,15,0.04057865617
GNR 2020-165,T,0.055
GNR 2020-164,1,0.2080260861
GNR 2020-164,2A,0.03673348358
GNR 2020-164,2B,0.03219497467
GNR 2020-164,3,0.0009412837232
GNR 2020-164,4,0.2044398578
GNR 2020-164,7,0.07405522202
GNR 2020-164,11A,0.994295433
GNR 2020-164,11B,0.012
GNR 2020-164,11C,0.1983567615
GNR 2020-164,11D,0.1759914685
GNR 2020-164,12,0.334
GNR 2020-164,13,0.1092311776
GNR 2020-164,14,0.4623001928
GNR 2020-164,15,0.1135031907
